Source,CH1,CH2,CH3
Second,Volt,Volt,Volt
-0.07146000000,-35.20000,-148.00000,6.00000
-0.07143999375,3.20000,-144.00000,10.00000
-0.07142000000,2.40000,-152.00000,10.00000
-0.07140000000,3.20000,-156.00000,12.00000
-0.07137999375,-31.20000,-152.00000,10.00000
-0.07136000000,-33.60000,-156.00000,10.00000
-0.07133999375,4.00000,-156.00000,14.00000
-0.07132000000,2.40000,-160.00000,14.00000
-0.07130000000,3.20000,-160.00000,14.00000
-0.07127999375,-34.40000,-160.00000,14.00000
-0.07126000000,-75.20001,-164.00000,12.00000
-0.07124000000,3.20000,-168.00000,12.00000
-0.07121999375,4.00000,-168.00000,16.00000
-0.07120000000,2.40000,-172.00000,16.00000
-0.07118000000,-17.60000,-168.00000,16.00000
-0.07115999375,-32.80000,-172.00000,14.00000
-0.07114000000,3.20000,-176.00000,20.00000
-0.07112000000,3.20000,-172.00000,22.00000
-0.07109999375,3.20000,-176.00000,20.00000
-0.07108000000,-34.40000,-180.00000,20.00000
-0.07106000000,-75.20001,-176.00000,20.00000
-0.07104000000,3.20000,-180.00000,20.00000
-0.07102000000,3.20000,-184.00000,24.00000
-0.07100000000,4.00000,-184.00000,22.00000
-0.07098000000,-71.20001,-188.00000,22.00000
-0.07096000000,-34.40000,-188.00000,22.00000
-0.07093999375,4.00000,-192.00000,24.00000
-0.07092000000,3.20000,-192.00000,28.00000
-0.07090000000,3.20000,-192.00000,28.00000
-0.07087999375,-33.60000,-196.00000,26.00000
-0.07086000000,-75.20001,-196.00000,26.00000
-0.07084000000,2.40000,-196.00000,24.00000
-0.07081999375,4.80000,-200.00000,30.00000
-0.07080000000,4.00000,-200.00000,30.00000
-0.07078000000,-69.60000,-204.00000,28.00000
-0.07075999375,-34.40000,-204.00000,28.00000
-0.07074000000,3.20000,-204.00000,32.00000
-0.07072000000,3.20000,-208.00000,34.00000
-0.07070000000,3.20000,-208.00000,32.00000
-0.07068000000,-33.60000,-208.00000,30.00000
-0.07066000000,-73.60000,-212.00000,32.00000
-0.07064000000,4.00000,-212.00000,34.00000
-0.07062000000,4.00000,-212.00000,36.00000
-0.07060000000,4.80000,-216.00000,36.00000
-0.07058000000,-69.60000,-216.00000,36.00000
-0.07056000000,-34.40000,-216.00000,36.00000
-0.07053999375,1.60000,-220.00000,38.00000
-0.07052000000,2.40000,-224.00000,42.00000
-0.07050000000,4.00000,-224.00000,40.00000
-0.07047999375,-34.40000,-224.00000,38.00000
-0.07046000000,-72.00000,-224.00000,36.00000
-0.07044000000,3.20000,-224.00000,42.00000
-0.07042000000,3.20000,-228.00000,44.00000
-0.07040000000,3.20000,-228.00000,44.00000
-0.07038000000,-70.40000,-232.00000,42.00000
-0.07036000000,-33.60000,-232.00000,40.00000
-0.07034000000,3.20000,-232.00000,44.00000
-0.07032000000,2.40000,-236.00000,48.00000
-0.07030000000,3.20000,-236.00000,46.00000
-0.07028000000,-32.80000,-236.00000,46.00000
-0.07026000625,-72.00000,-244.00000,44.00000
-0.07024000000,4.00000,-244.00000,48.00000
-0.07022000000,3.20000,-244.00000,50.00000
-0.07020000625,4.00000,-244.00000,50.00000
-0.07018000000,-68.80001,-248.00000,46.00000
-0.07016000000,-33.60000,-248.00000,48.00000
-0.07013999375,2.40000,-248.00000,50.00000
-0.07012000000,3.20000,-252.00000,54.00000
-0.07010000000,3.20000,-252.00000,52.00000
-0.07008000000,-33.60000,-252.00000,52.00000
-0.07006000000,-72.00000,-252.00000,50.00000
-0.07004000000,4.00000,-256.00000,54.00000
-0.07002000000,4.00000,-252.00000,56.00000
-0.07000000000,4.00000,-260.00000,56.00000
-0.06998000000,-69.60000,-260.00000,54.00000
-0.06996000000,-33.60000,-264.00000,52.00000
-0.06994000000,3.20000,-264.00000,54.00000
-0.06992000625,3.20000,-264.00000,60.00000
-0.06990000000,4.00000,-264.00000,60.00000
-0.06988000000,-33.60000,-264.00000,56.00000
-0.06986000625,-71.20001,-268.00000,56.00000
-0.06984000000,4.00000,-268.00000,60.00000
-0.06982000000,4.00000,-268.00000,64.00000
-0.06980000625,4.00000,-268.00000,62.00000
-0.06978000000,-69.60000,-268.00000,60.00000
-0.06976000000,-35.20000,-272.00000,60.00000
-0.06974000000,3.20000,-276.00000,62.00000
-0.06972000000,2.40000,-276.00000,66.00000
-0.06970000000,2.40000,-276.00000,64.00000
-0.06968000000,-34.40000,-276.00000,64.00000
-0.06966000000,-68.80001,-276.00000,62.00000
-0.06964000625,7.20000,-284.00000,66.00000
-0.06962000000,1.60000,-280.00000,68.00000
-0.06960000000,1.60000,-280.00000,66.00000
-0.06958000625,-70.40000,-284.00000,66.00000
-0.06956000000,-33.60000,-280.00000,66.00000
-0.06954000000,3.20000,-284.00000,66.00000
-0.06952000625,4.00000,-284.00000,72.00000
-0.06950000000,4.80000,-284.00000,70.00000
-0.06948000000,-33.60000,-288.00000,68.00000
-0.06946000625,-71.20001,-288.00000,68.00000
-0.06944000000,3.20000,-288.00000,74.00000
-0.06942000000,3.20000,-288.00000,76.00000
-0.06940000625,3.20000,-288.00000,72.00000
-0.06938000000,-68.80001,-292.00000,70.00000
-0.06936000000,-33.60000,-292.00000,70.00000
-0.06934000000,4.80000,-296.00000,72.00000
-0.06932000000,4.00000,-296.00000,78.00000
-0.06930000625,3.20000,-296.00000,76.00000
-0.06928000000,-35.20000,-292.00000,74.00000
-0.06926000000,-71.20001,-296.00000,74.00000
-0.06924000625,4.80000,-296.00000,80.00000
-0.06922000000,3.20000,-300.00000,82.00000
-0.06920000000,3.20000,-300.00000,78.00000
-0.06917999375,-69.60000,-300.00000,78.00000
-0.06915999375,-32.00000,-300.00000,74.00000
-0.06913999375,4.80000,-304.00000,78.00000
-0.06912000000,3.20000,-304.00000,84.00000
-0.06909999375,4.80000,-300.00000,80.00000
-0.06907999375,-33.60000,-304.00000,80.00000
-0.06906000000,-70.40000,-304.00000,78.00000
-0.06903999375,4.00000,-308.00000,86.00000
-0.06901999375,4.00000,-308.00000,86.00000
-0.06900000000,2.40000,-312.00000,82.00000
-0.06897999375,-68.80001,-308.00000,82.00000
-0.06895999375,-32.80000,-312.00000,82.00000
-0.06893999375,4.00000,-312.00000,82.00000
-0.06891999375,4.00000,-316.00000,88.00000
-0.06889999375,4.00000,-308.00000,88.00000
-0.06887999375,-40.00000,-312.00000,86.00000
-0.06885999375,-70.40000,-316.00000,84.00000
-0.06884000000,4.00000,-316.00000,90.00000
-0.06881999375,4.00000,-316.00000,92.00000
-0.06879999375,5.60000,-316.00000,90.00000
-0.06878000000,-70.40000,-312.00000,88.00000
-0.06875999375,-33.60000,-316.00000,86.00000
-0.06873999375,4.00000,-316.00000,88.00000
-0.06872000000,4.00000,-316.00000,92.00000
-0.06869999375,3.20000,-320.00000,92.00000
-0.06867999375,-68.80001,-320.00000,88.00000
-0.06866000000,-70.40000,-324.00000,88.00000
-0.06863999375,5.60000,-324.00000,94.00000
-0.06861999375,3.20000,-320.00000,98.00000
-0.06860000000,4.00000,-320.00000,92.00000
-0.06857999375,-69.60000,-324.00000,90.00000
-0.06855999375,-33.60000,-320.00000,90.00000
-0.06853999375,3.20000,-324.00000,92.00000
-0.06851999375,4.80000,-320.00000,98.00000
-0.06850000000,4.80000,-320.00000,94.00000
-0.06847999375,-78.40000,-324.00000,94.00000
-0.06845999375,-68.80001,-328.00000,92.00000
-0.06844000000,1.60000,-324.00000,98.00000
-0.06841999375,2.40000,-324.00000,100.00000
-0.06839999375,6.40000,-324.00000,98.00000
-0.06838000000,-67.20001,-320.00000,94.00000
-0.06835999375,-28.80000,-320.00000,94.00000
-0.06833999375,4.80000,-324.00000,94.00000
-0.06832000000,4.80000,-324.00000,100.00000
-0.06829999375,4.00000,-328.00000,100.00000
-0.06827999375,-76.80001,-324.00000,96.00000
-0.06826000000,-69.60000,-324.00000,94.00000
-0.06823999375,6.40000,-324.00000,102.00000
-0.06822000000,5.60000,-324.00000,104.00000
-0.06820000000,3.20000,-328.00000,102.00000
-0.06817999375,-70.40000,-328.00000,98.00000
-0.06816000000,12.80000,-324.00000,96.00000
-0.06813999375,4.00000,-324.00000,98.00000
-0.06811999375,3.20000,-324.00000,104.00000
-0.06810000000,4.00000,-324.00000,102.00000
-0.06807999375,-68.00000,-328.00000,100.00000
-0.06805999375,-68.80001,-328.00000,98.00000
-0.06804000000,4.00000,-328.00000,104.00000
-0.06801999375,3.20000,-328.00000,108.00000
-0.06799999375,4.80000,-324.00000,104.00000
-0.06798000000,-68.80001,-328.00000,102.00000
-0.06795999375,9.60000,-324.00000,100.00000
-0.06793999375,4.00000,-328.00000,102.00000
-0.06792000000,4.80000,-328.00000,106.00000
-0.06789999375,4.00000,-328.00000,104.00000
-0.06788000000,-77.60000,-328.00000,102.00000
-0.06786000000,-69.60000,-328.00000,100.00000
-0.06783999375,4.80000,-328.00000,106.00000
-0.06782000000,4.00000,-332.00000,106.00000
-0.06780000000,4.00000,-328.00000,106.00000
-0.06777999375,-70.40000,-328.00000,104.00000
-0.06776000000,-8.80000,-324.00000,102.00000
-0.06773999375,4.80000,-332.00000,104.00000
-0.06771999375,4.00000,-332.00000,108.00000
-0.06770000000,4.00000,-328.00000,106.00000
-0.06767999375,-73.60000,-328.00000,104.00000
-0.06765999375,-69.60000,-332.00000,102.00000
-0.06764000000,4.80000,-328.00000,108.00000
-0.06761999375,4.80000,-328.00000,110.00000
-0.06760000000,4.80000,-332.00000,106.00000
-0.06758000000,-71.20001,-332.00000,104.00000
-0.06755999375,-28.00000,-328.00000,104.00000
-0.06754000000,4.00000,-324.00000,104.00000
-0.06752000000,4.00000,-328.00000,110.00000
-0.06749999375,3.20000,-332.00000,110.00000
-0.06748000000,-52.80000,-332.00000,106.00000
-0.06746000000,-68.80001,-332.00000,104.00000
-0.06743999375,5.60000,-332.00000,110.00000
-0.06742000000,6.40000,-332.00000,112.00000
-0.06740000000,4.00000,-324.00000,110.00000
-0.06737999375,-71.20001,-328.00000,106.00000
-0.06736000000,-30.40000,-332.00000,104.00000
-0.06733999375,4.00000,-328.00000,106.00000
-0.06731999375,4.00000,-328.00000,112.00000
-0.06730000000,4.00000,-332.00000,110.00000
-0.06727999375,-35.20000,-332.00000,108.00000
-0.06726000000,-68.80001,-328.00000,106.00000
-0.06724000000,3.20000,-328.00000,112.00000
-0.06721999375,4.00000,-328.00000,112.00000
-0.06720000000,4.00000,-328.00000,110.00000
-0.06718000000,-69.60000,-328.00000,110.00000
-0.06715999375,-31.20000,-332.00000,106.00000
-0.06714000000,4.00000,-332.00000,108.00000
-0.06712000000,4.00000,-328.00000,114.00000
-0.06709999375,3.20000,-332.00000,112.00000
-0.06708000000,-35.20000,-328.00000,108.00000
-0.06706000000,-68.80001,-328.00000,108.00000
-0.06703999375,5.60000,-324.00000,114.00000
-0.06702000000,4.00000,-324.00000,114.00000
-0.06700000000,4.80000,-324.00000,112.00000
-0.06697999375,-71.20001,-324.00000,110.00000
-0.06696000000,-30.40000,-324.00000,108.00000
-0.06693999375,4.00000,-324.00000,110.00000
-0.06692000000,4.00000,-324.00000,114.00000
-0.06690000000,3.20000,-324.00000,112.00000
-0.06687999375,-35.20000,-324.00000,110.00000
-0.06686000000,-68.80001,-324.00000,108.00000
-0.06684000000,5.60000,-320.00000,114.00000
-0.06681999375,4.00000,-320.00000,114.00000
-0.06680000000,4.80000,-316.00000,114.00000
-0.06678000000,-71.20001,-320.00000,110.00000
-0.06675999375,-32.00000,-312.00000,108.00000
-0.06674000000,3.20000,-320.00000,110.00000
-0.06672000000,4.80000,-316.00000,114.00000
-0.06669999375,4.00000,-316.00000,112.00000
-0.06668000000,-36.00000,-312.00000,110.00000
-0.06666000000,-69.60000,-316.00000,108.00000
-0.06664000000,4.00000,-316.00000,116.00000
-0.06662000000,4.00000,-312.00000,116.00000
-0.06660000000,4.00000,-312.00000,112.00000
-0.06658000000,-71.20001,-308.00000,110.00000
-0.06656000000,-30.40000,-308.00000,108.00000
-0.06653999375,3.20000,-308.00000,110.00000
-0.06652000000,3.20000,-304.00000,116.00000
-0.06650000000,4.00000,-300.00000,112.00000
-0.06647999375,-36.00000,-300.00000,110.00000
-0.06646000000,-69.60000,-304.00000,108.00000
-0.06644000000,4.00000,-300.00000,114.00000
-0.06641999375,4.00000,-300.00000,114.00000
-0.06640000000,4.00000,-296.00000,112.00000
-0.06638000000,-71.20001,-296.00000,110.00000
-0.06635999375,-32.00000,-300.00000,108.00000
-0.06634000000,4.80000,-292.00000,110.00000
-0.06632000000,4.80000,-292.00000,114.00000
-0.06630000000,4.00000,-292.00000,112.00000
-0.06628000000,-35.20000,-292.00000,110.00000
-0.06626000000,-71.20001,-288.00000,108.00000
-0.06624000000,4.80000,-288.00000,112.00000
-0.06622000000,3.20000,-284.00000,114.00000
-0.06620000000,3.20000,-276.00000,112.00000
-0.06618000000,-71.20001,-276.00000,110.00000
-0.06616000000,-32.00000,-280.00000,108.00000
-0.06613999375,3.20000,-276.00000,110.00000
-0.06612000000,2.40000,-276.00000,116.00000
-0.06610000000,4.00000,-276.00000,112.00000
-0.06607999375,-36.00000,-272.00000,110.00000
-0.06606000000,-70.40000,-272.00000,108.00000
-0.06604000000,4.80000,-268.00000,112.00000
-0.06602000000,3.20000,-268.00000,110.00000
-0.06600000000,3.20000,-268.00000,110.00000
-0.06598000000,-68.80001,-268.00000,108.00000
-0.06596000000,-28.80000,-264.00000,108.00000
-0.06594000000,4.80000,-264.00000,110.00000
-0.06592000000,0.80000,-260.00000,114.00000
-0.06590000000,1.60000,-260.00000,110.00000
-0.06588000000,-36.00000,-256.00000,108.00000
-0.06586000625,-70.40000,-260.00000,106.00000
-0.06584000000,3.20000,-256.00000,112.00000
-0.06582000000,4.00000,-256.00000,112.00000
-0.06580000625,5.60000,-252.00000,110.00000
-0.06578000000,-69.60000,-252.00000,108.00000
-0.06576000000,-36.00000,-252.00000,106.00000
-0.06573999375,3.20000,-248.00000,108.00000
-0.06572000000,4.00000,-248.00000,112.00000
-0.06570000000,3.20000,-248.00000,108.00000
-0.06568000000,-36.00000,-244.00000,106.00000
-0.06566000000,-72.00000,-244.00000,106.00000
-0.06564000000,4.00000,-244.00000,110.00000
-0.06562000000,4.80000,-240.00000,110.00000
-0.06560000000,4.00000,-244.00000,108.00000
-0.06558000000,-31.20000,-236.00000,104.00000
-0.06556000000,-32.80000,-236.00000,106.00000
-0.06554000000,2.40000,-236.00000,106.00000
-0.06552000625,2.40000,-232.00000,110.00000
-0.06550000000,4.00000,-228.00000,106.00000
-0.06548000000,-36.00000,-228.00000,104.00000
-0.06546000625,-68.80001,-228.00000,104.00000
-0.06544000000,4.00000,-228.00000,106.00000
-0.06542000000,2.40000,-228.00000,108.00000
-0.06540000625,3.20000,-228.00000,106.00000
-0.06538000000,-32.00000,-224.00000,104.00000
-0.06536000000,-33.60000,-224.00000,102.00000
-0.06534000000,3.20000,-220.00000,104.00000
-0.06532000000,4.80000,-224.00000,108.00000
-0.06530000000,4.80000,-220.00000,102.00000
-0.06528000000,-34.40000,-220.00000,102.00000
-0.06526000000,-26.40000,-216.00000,102.00000
-0.06524000625,4.00000,-216.00000,104.00000
-0.06522000000,4.00000,-216.00000,104.00000
-0.06520000000,4.00000,-208.00000,102.00000
-0.06518000625,-31.20000,-208.00000,100.00000
-0.06516000000,-35.20000,-208.00000,100.00000
-0.06514000000,3.20000,-208.00000,102.00000
-0.06512000625,3.20000,-208.00000,106.00000
-0.06510000000,4.00000,-204.00000,100.00000
-0.06508000000,-35.20000,-208.00000,98.00000
-0.06506000625,4.00000,-204.00000,98.00000
-0.06504000000,3.20000,-196.00000,100.00000
-0.06502000000,3.20000,-200.00000,102.00000
-0.06500000625,4.00000,-200.00000,100.00000
-0.06498000000,-35.20000,-200.00000,98.00000
-0.06496000000,-34.40000,-192.00000,96.00000
-0.06494000000,2.40000,-188.00000,98.00000
-0.06492000000,2.40000,-188.00000,100.00000
-0.06490000625,4.00000,-188.00000,98.00000
-0.06488000000,-33.60000,-188.00000,96.00000
-0.06486000000,4.80000,-188.00000,94.00000
-0.06484000625,2.40000,-188.00000,98.00000
-0.06482000000,3.20000,-184.00000,98.00000
-0.06480000000,4.80000,-180.00000,96.00000
-0.06477999375,-32.00000,-176.00000,94.00000
-0.06475999375,-35.20000,-180.00000,94.00000
-0.06473999375,0.00,-176.00000,96.00000
-0.06472000000,1.60000,-176.00000,96.00000
-0.06469999375,4.80000,-172.00000,94.00000
-0.06467999375,-32.80000,-168.00000,92.00000
-0.06466000000,1.60000,-172.00000,92.00000
-0.06463999375,3.20000,-168.00000,92.00000
-0.06461999375,5.60000,-168.00000,94.00000
-0.06460000000,2.40000,-164.00000,92.00000
-0.06457999375,-34.40000,-164.00000,92.00000
-0.06455999375,-34.40000,-160.00000,90.00000
-0.06453999375,4.80000,-160.00000,94.00000
-0.06451999375,2.40000,-160.00000,92.00000
-0.06449999375,1.60000,-156.00000,92.00000
-0.06447999375,-33.60000,-152.00000,90.00000
-0.06445999375,0.00,-156.00000,88.00000
-0.06444000000,3.20000,-152.00000,90.00000
-0.06441999375,3.20000,-152.00000,92.00000
-0.06439999375,2.40000,-152.00000,90.00000
-0.06438000000,-36.00000,-144.00000,88.00000
-0.06435999375,-35.20000,-144.00000,86.00000
-0.06433999375,2.40000,-144.00000,90.00000
-0.06432000000,2.40000,-140.00000,88.00000
-0.06429999375,4.80000,-140.00000,86.00000
-0.06427999375,-34.40000,-136.00000,86.00000
-0.06426000000,-2.40000,-136.00000,84.00000
-0.06423999375,3.20000,-132.00000,84.00000
-0.06421999375,3.20000,-128.00000,88.00000
-0.06420000000,3.20000,-128.00000,84.00000
-0.06417999375,-36.80000,-132.00000,82.00000
-0.06415999375,-34.40000,-124.00000,82.00000
-0.06413999375,3.20000,-124.00000,86.00000
-0.06411999375,3.20000,-120.00000,82.00000
-0.06410000000,3.20000,-120.00000,82.00000
-0.06407999375,-35.20000,-116.00000,82.00000
-0.06405999375,26.40000,-116.00000,82.00000
-0.06404000000,4.00000,-108.00000,78.00000
-0.06401999375,2.40000,-116.00000,82.00000
-0.06399999375,3.20000,-112.00000,80.00000
-0.06398000000,-26.40000,-104.00000,80.00000
-0.06395999375,-36.00000,-108.00000,78.00000
-0.06393999375,3.20000,-100.00000,80.00000
-0.06392000000,3.20000,-100.00000,78.00000
-0.06389999375,3.20000,-100.00000,76.00000
-0.06387999375,-34.40000,-96.00000,76.00000
-0.06386000000,36.80000,-96.00000,74.00000
-0.06383999375,4.00000,-96.00000,76.00000
-0.06382000000,4.00000,-92.00000,76.00000
-0.06380000000,3.20000,-84.00000,76.00000
-0.06377999375,-17.60000,-88.00000,72.00000
-0.06376000000,-34.40000,-84.00000,72.00000
-0.06373999375,2.40000,-80.00000,76.00000
-0.06371999375,4.00000,-80.00000,72.00000
-0.06370000000,2.40000,-80.00000,72.00000
-0.06367999375,-35.20000,-76.00000,72.00000
-0.06365999375,37.60000,-76.00000,70.00000
-0.06364000000,3.20000,-68.00000,70.00000
-0.06361999375,3.20000,-72.00000,70.00000
-0.06359999375,3.20000,-68.00000,70.00000
-0.06358000000,43.20000,-68.00000,70.00000
-0.06355999375,-34.40000,-64.00000,66.00000
-0.06353999375,2.40000,-60.00000,70.00000
-0.06352000000,3.20000,-60.00000,66.00000
-0.06349999375,3.20000,-60.00000,66.00000
-0.06348000000,-35.20000,-52.00000,66.00000
-0.06346000000,38.40000,-52.00000,62.00000
-0.06343999375,3.20000,-52.00000,60.00000
-0.06342000000,4.00000,-44.00000,66.00000
-0.06340000000,4.80000,-40.00000,64.00000
-0.06337999375,41.60000,-44.00000,64.00000
-0.06336000000,-35.20000,-40.00000,62.00000
-0.06333999375,3.20000,-36.00000,64.00000
-0.06331999375,3.20000,-36.00000,60.00000
-0.06330000000,4.00000,-36.00000,62.00000
-0.06327999375,-34.40000,-32.00000,58.00000
-0.06325999375,40.00000,-28.00000,60.00000
-0.06324000000,2.40000,-28.00000,54.00000
-0.06321999375,4.00000,-24.00000,58.00000
-0.06320000000,4.00000,-24.00000,58.00000
-0.06318000000,41.60000,-16.00000,58.00000
-0.06315999375,-35.20000,-16.00000,56.00000
-0.06314000000,3.20000,-16.00000,60.00000
-0.06312000000,2.40000,-8.00000,54.00000
-0.06309999375,3.20000,-8.00000,54.00000
-0.06308000000,-35.20000,-8.00000,56.00000
-0.06306000000,37.60000,-4.00000,54.00000
-0.06303999375,3.20000,-4.00000,48.00000
-0.06302000000,3.20000,-4.00000,54.00000
-0.06300000000,3.20000,-4.00000,52.00000
-0.06297999375,43.20000,-4.00000,54.00000
-0.06296000000,-35.20000,-4.00000,50.00000
-0.06293999375,3.20000,4.00000,54.00000
-0.06291999375,3.20000,0.00,48.00000
-0.06290000000,2.40000,4.00000,46.00000
-0.06287999375,-34.40000,4.00000,46.00000
-0.06286000000,38.40000,8.00000,46.00000
-0.06284000000,3.20000,16.00000,40.00000
-0.06281999375,3.20000,12.00000,46.00000
-0.06280000000,4.00000,20.00000,46.00000
-0.06278000000,41.60000,20.00000,44.00000
-0.06275999375,-35.20000,20.00000,44.00000
-0.06274000000,2.40000,24.00000,50.00000
-0.06272000000,4.00000,28.00000,40.00000
-0.06269999375,1.60000,28.00000,40.00000
-0.06268000000,47.20000,32.00000,40.00000
-0.06266000000,40.80000,32.00000,40.00000
-0.06263999375,3.20000,36.00000,36.00000
-0.06262000000,3.20000,40.00000,42.00000
-0.06260000000,2.40000,40.00000,38.00000
-0.06258000000,41.60000,44.00000,38.00000
-0.06256000000,-34.40000,44.00000,36.00000
-0.06253999375,1.60000,48.00000,38.00000
-0.06252000000,2.40000,48.00000,34.00000
-0.06250000000,0.80000,52.00000,34.00000
-0.06248000000,43.20000,56.00000,34.00000
-0.06246000000,40.00000,56.00000,32.00000
-0.06243999375,3.20000,60.00000,28.00000
-0.06242000000,4.00000,56.00000,32.00000
-0.06240000000,3.20000,64.00000,30.00000
-0.06238000000,41.60000,64.00000,32.00000
-0.06236000000,-35.20000,68.00000,30.00000
-0.06234000000,4.00000,72.00000,32.00000
-0.06232000000,6.40000,72.00000,26.00000
-0.06230000000,4.00000,76.00000,28.00000
-0.06228000000,40.00000,76.00000,26.00000
-0.06226000000,37.60000,80.00000,26.00000
-0.06224000000,4.80000,76.00000,22.00000
-0.06222000000,4.00000,80.00000,26.00000
-0.06220000000,2.40000,80.00000,22.00000
-0.06218000000,43.20000,88.00000,24.00000
-0.06216000000,0.80000,88.00000,24.00000
-0.06214000000,2.40000,88.00000,24.00000
-0.06212000000,2.40000,96.00000,22.00000
-0.06210000000,2.40000,92.00000,20.00000
-0.06208000000,40.80000,92.00000,20.00000
-0.06206000000,40.00000,100.00000,22.00000
-0.06204000000,4.00000,100.00000,16.00000
-0.06202000000,4.00000,96.00000,20.00000
-0.06200000000,3.20000,104.00000,16.00000
-0.06198000000,40.80000,104.00000,18.00000
-0.06196000000,4.80000,108.00000,18.00000
-0.06194000000,4.00000,112.00000,16.00000
-0.06192000000,4.00000,112.00000,12.00000
-0.06190000000,2.40000,116.00000,14.00000
-0.06188000000,40.80000,116.00000,14.00000
-0.06186000000,40.80000,116.00000,14.00000
-0.06184000000,2.40000,120.00000,8.00000
-0.06182000000,3.20000,120.00000,8.00000
-0.06180000000,34.40000,120.00000,10.00000
-0.06178000000,41.60000,124.00000,10.00000
-0.06176000000,4.00000,128.00000,10.00000
-0.06174000000,0.80000,128.00000,8.00000
-0.06172000000,1.60000,132.00000,6.00000
-0.06170000000,3.20000,132.00000,6.00000
-0.06168000000,38.40000,132.00000,6.00000
-0.06166000000,39.20000,136.00000,6.00000
-0.06164000000,3.20000,136.00000,2.00000
-0.06162000000,1.60000,140.00000,2.00000
-0.06160000000,44.00000,148.00000,2.00000
-0.06157999375,39.20000,144.00000,2.00000
-0.06156000000,4.00000,148.00000,2.00000
-0.06153999375,1.60000,148.00000,2.00000
-0.06151999375,2.40000,148.00000,-2.00000
-0.06150000000,1.60000,152.00000,0.00
-0.06148000000,40.00000,156.00000,0.00
-0.06145999375,40.00000,152.00000,-2.00000
-0.06144000000,3.20000,156.00000,-6.00000
-0.06142000000,2.40000,156.00000,-4.00000
-0.06139999375,58.40000,160.00000,-4.00000
-0.06137999375,40.00000,160.00000,-2.00000
-0.06136000000,2.40000,164.00000,-2.00000
-0.06133999375,3.20000,168.00000,-4.00000
-0.06131999375,0.80000,168.00000,-8.00000
-0.06130000000,1.60000,168.00000,-8.00000
-0.06128000000,39.20000,172.00000,-6.00000
-0.06125999375,41.60000,172.00000,-6.00000
-0.06123999375,1.60000,180.00000,-10.00000
-0.06122000000,2.40000,180.00000,-10.00000
-0.06119999375,44.00000,176.00000,-10.00000
-0.06117999375,41.60000,184.00000,-10.00000
-0.06116000000,1.60000,180.00000,-10.00000
-0.06114000000,-1.60000,180.00000,-12.00000
-0.06111999375,0.00,184.00000,-16.00000
-0.06110000000,4.00000,184.00000,-14.00000
-0.06108000000,41.60000,188.00000,-12.00000
-0.06105999375,40.00000,192.00000,-12.00000
-0.06104000000,3.20000,188.00000,-16.00000
-0.06102000000,4.00000,192.00000,-18.00000
-0.06100000000,36.00000,196.00000,-16.00000
-0.06097999375,39.20000,196.00000,-16.00000
-0.06096000000,1.60000,196.00000,-14.00000
-0.06094000000,3.20000,200.00000,-20.00000
-0.06091999375,2.40000,200.00000,-22.00000
-0.06090000000,0.00,200.00000,-20.00000
-0.06088000000,39.20000,200.00000,-20.00000
-0.06085999375,40.80000,204.00000,-20.00000
-0.06083999375,2.40000,208.00000,-22.00000
-0.06082000000,0.80000,208.00000,-22.00000
-0.06080000000,56.00000,212.00000,-24.00000
-0.06077999375,40.80000,204.00000,-20.00000
-0.06076000000,0.00,208.00000,-22.00000
-0.06074000000,2.40000,212.00000,-24.00000
-0.06071999375,1.60000,212.00000,-28.00000
-0.06070000000,1.60000,216.00000,-28.00000
-0.06068000000,38.40000,216.00000,-26.00000
-0.06066000000,40.00000,216.00000,-26.00000
-0.06064000000,1.60000,220.00000,-30.00000
-0.06062000000,2.40000,220.00000,-30.00000
-0.06060000000,24.00000,224.00000,-28.00000
-0.06057999375,40.00000,220.00000,-28.00000
-0.06056000000,0.80000,224.00000,-28.00000
-0.06054000000,1.60000,224.00000,-32.00000
-0.06052000000,0.80000,228.00000,-34.00000
-0.06050000000,2.40000,232.00000,-34.00000
-0.06048000000,31.20000,232.00000,-32.00000
-0.06046000000,40.00000,232.00000,-34.00000
-0.06043999375,1.60000,236.00000,-34.00000
-0.06042000000,2.40000,236.00000,-38.00000
-0.06040000000,50.40001,236.00000,-36.00000
-0.06038000000,41.60000,236.00000,-34.00000
-0.06036000000,-0.80000,240.00000,-34.00000
-0.06034000000,1.60000,240.00000,-40.00000
-0.06032000000,1.60000,240.00000,-40.00000
-0.06030000000,1.60000,240.00000,-40.00000
-0.06028000000,21.60000,244.00000,-38.00000
-0.06026000000,39.20000,248.00000,-38.00000
-0.06024000000,2.40000,248.00000,-40.00000
-0.06022000000,4.00000,252.00000,-46.00000
-0.06020000000,44.00000,248.00000,-40.00000
-0.06018000000,38.40000,256.00000,-42.00000
-0.06016000000,22.40000,256.00000,-40.00000
-0.06014000000,2.40000,260.00000,-46.00000
-0.06012000000,1.60000,256.00000,-48.00000
-0.06010000000,1.60000,260.00000,-46.00000
-0.06008000000,76.00000,260.00000,-44.00000
-0.06006000000,40.80000,264.00000,-42.00000
-0.06004000000,2.40000,264.00000,-46.00000
-0.06002000000,2.40000,268.00000,-52.00000
-0.06000000000,0.80000,272.00000,-48.00000
-0.05998000000,39.20000,268.00000,-48.00000
-0.05996000000,78.40000,268.00000,-46.00000
-0.05994000000,1.60000,272.00000,-52.00000
-0.05992000000,1.60000,272.00000,-54.00000
